tweet_text,label
"b'@KRMTRoySuryo2 @GateJannah @jokowi @PDI_Perjuangan Si Jae asal main tunjuk babihok buat dijadiin penguasa ibukota baru soalnya kalok diadakan pemilu, babihok pasti kalah !! Hanya babi2 n cebong2 laknat yg doyan babi nista. Siapa yg sudi daerahnya dipimpin babi nista yg mulutnya kotor isinya Tai Tai Tai,! \xf0\x9f\x90\xb7\xf0\x9f\x92\xa9\xf0\x9f\x98\x88'",0
"b'@tuh2 Kalimantan timur lah, kali2 dia yg punya lahan calon scbd di ibukota baru.'",1
"b'@irwanstanjung @KRMTRoySuryo2 @jokowi @PDI_Perjuangan Gimane mau urus ibukota baru ,\n\nNgurus rumah tangganye ajee ,,\nAmbyaaar \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b'",0
"b'Ibukota tetep di Jakarta, ibukota baru hanya modus jokowi untuk menggantikan pulau reklamasi teluk Jakarta yang ijinnya di cabut oleh goodbener anies baswedan https://t.co/hkYRXh5vQx'",1
b'@DjokoEdhi1 Ohh... Jadi arahnya kesitu ya.. Ahok mau di jadikan gubernur di ibukota baru.. Pantesan ngotot banget pindah ibu kota',0
"b'@KRMTRoySuryo2 @jokowi @PDI_Perjuangan Kalau jadi Kepala Badan Otorita IbuKota baru ""NGAHOK"" di Kalimantan apakah maaf\xf0\x9f\x99\x8f jika kalo ngak salah hampir sama dengan zaman pak BJ Habibie menjadi Kepala Otorita Batam\nApa betul seperti itu mas @KRMTRoySuryo2 jika diperumpamaan dari segi legalitas\nMohon pencerahannya \xf0\x9f\x99\x8f'",0
"b'Dear Pak @jokowi (lagi),\nSelain COVID-19), ini Trending: Apakah PEMBISIK sdh sedemikian tdk punya AKAL (sehat) lagi shg lagi2 si MANTAN NAPI Kader @PDI_Perjuangan itulah ""Kandidat kuat"" Ka Badan Ototita Ibukota Baru, TANPA TES lagi?\nCome on, 267 jt Rakyat makin meNgalami COBAAN ! https://t.co/mf8IXm99eO https://t.co/rGscgpmsr0'",0
b'@CNNIndonesia Gagal Proyek di Reklamasi buka Proyek Ibukota baru..Balas budi yg tak berujung.....\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
b'@tempemendoanGL Diantara kampung dan kotaku *ibukota baru \xf0\x9f\xa4\xa3 https://t.co/LTHR2EJTxJ',1
"b'- tanggal 13 april 2019\n- daerah khusus ibukota jakarta indonesia\nini adalah ""pasar baru"" di sekitar daerah senen\ntempat ini adalah pusat perbelanjaan juga\ntapi tidak seperti mall\nlebih mirip toko2 kecil dan kebanyakan pedagang2 kaki lima\nyaah barang2 yang di jual biasa aja siih https://t.co/mtkThRRsyb'",1
"b'@ChusnulCh__ @jokowi @pramonoanung @fadjroeL kl Pak @basuki_btp ke ibukota baru, tinggalin posisi komutkah?'",1
b'@DjokoEdhi1 kalau saya sih menolak ibukota baru dulu',0
"b'Korlabi: ""Jika Ahok pimpin ibukota baru, diduga kuat ada rahasia Jokowi yang penting dipegang Ahok, sehingga seorang yang sangat membuat gaduh, yang membuat pecah belah bangsa ini terus diposisikan dengan posisi yang tinggi.""\nhttps://t.co/qeV9gMCuNy'",0
b'@syafrinkar Baru thu krn rencana pindah ibukota',1
b'@kompascom Saya pilih Pak @basuki_btp ya Pak @jokowi utk pimpin ibukota negara baru. Sudah terbukti!!!',1
"b'Jokowi: Ekonomi Sulit, Kondisi Saat Ini Tak Normal.\n\nTRUS, MASIH NGAYAL MAU BIKIN IBUKOTA BARU?\n\xf0\x9f\xa4\x94\xf0\x9f\x99\x84\n\nhttps://t.co/2aZNniq3DS'",0
b'@krezak @PresidenKopi Dan ibukota baru yg lebih baik dari Dubai\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1
b'@kompascom Ibukota baru di Invest oleh Mata Sipit... jd yg harus jd gubernurnya haruslah mata sipit.',0
"b'@jansen_jsp @aniesbaswedan @jokowi Dia tanggungjwb kok bang, dgn memindahkan ibukota, makanya dia janji lagi...ibukota baru ga Akan macet &amp; banjir'",1
"b'@saincis dilema memang, dana bwt byr buzzer ada 72 m walau akhirnya ditarik lg. Kan bs untk pengadaan masaker dll. Apalagi dana bikin ibukota baru pasti banyak dananya, undir aja napa. Lebih penting yg tdk penting'",0
"b'Anies dengan Jakarta yang Makin Tenggelam, Ahok dengan Ibukota Baru yang Cemerlang https://t.co/whIB8SICqY'",1
"b'@wisanggeni_084 @jr_kw19 @jokowi @mohmahfudmd Mulai deh. Ngaco nanganin Corona, keluar ISIS. Mau nunjuk pimpro ibukota baru, keluar isu intoleran. Mau omnibus, keluar Khilafah.\n\nGa bisa tah negara kita ini kerja lempeng tanpa basa basi ala jawa gini?'",0
"b'@kompasiana @kompascom Buat bio pori d jalanan ibukota, kembalikan ke perut bumi... mayan buat proyek baru'",1
b'@BonnieTriyana Ahok : Kepala Otorita Ibukota Baru.',1
"b'sebagai anak rantau pendatang baru dan belom punya sirkel di ibukota, anyone adakah yg naksir ini? BARENG PLIS \xf0\x9f\x98\xad\n#APRILPOP https://t.co/Qb2ddAELGC'",1
"b'@kompascom Ibukota Baru dgn dana besar, penyelesaian harus tepat waktu dan banyak pihak asing yg terlibat. Ahok adalah pilihan tepat krn tranparansi dan kinerja kerjanya sdh terbukti.' Jongyohan",1
"b'Proyek strategis nasional berbiaya 80 trilyun terancam menjadi Proyek Super Mangkrak.\nSemua akibat perencanaan yg buruk dan mengabaikan byk hal.\nYang ini aja kacau, mau sok sok an ibukota baru pula \xf0\x9f\xa4\x91.\n\nBuzzeRP pasti lg putar otak mencari pembenaran utk Proyek Mangkrak ini. https://t.co/CLSYadAgtu'",0
"b'Dibanding Ahok, ente lebih hebat, Rief..\n\nMendingan ente aja yang jadi pimpro ibukota baru..\n\nLagian penilaian begitu, karena sudah satu kolam aja sih menurut gue, Rief..\n\nYa kan?\n\n\xf0\x9f\xa4\xa3 https://t.co/YRM1YM04UC'",1
"b'@VIVAcoid Ya in saja deh , semoga benar kejadian. Uangnya bukannya habis buat bikin ibukota baru dan sewa gedung ibukota.'",1
b'@MCAOps Ribut2 ibukota baru... jadi apa kaga aja belom. Percaya jokowi? Ahaaaa',0
"b'@VIVAcoid Ah gak menarik min judulnya, kalo mau bikin judul berita tuh yg menarik kaya gini:\n\nFakta:-Jokowi akan buat ibukota baru\n -Ahok masuk sbg kandidat CEO di ibukota baru\n\nJudul berita: Jokowi akan buatkan Ahok ibukota baru\n\ndijamin deh bakal banyak kadruners yg koment \xf0\x9f\x98\x84\xf0\x9f\x98\x85\xf0\x9f\x98\x86'",0
"b'Ahok belum diangkat menjadi CEO Ibukota baru, tapi sudah ada yg sirik. Ntar tukang demo berani demo gak ke Kalimantan ? https://t.co/Q9LWKu1F1F'",0
b'Nek aku lebih condong ke Azwar Anas Banyuwangi..soale doi tahun ini periode terakhir menjabat Bupati..jadi pasti lebih bisa fokus dalam pekerjaan kalau jadi ka Otorita Ibukota baru \xf0\x9f\x99\x8f https://t.co/gkQkrRVmiN',1
"b'@ChusnulCh__ @jokowi @pramonoanung @fadjroeL Berdasarkan background Dan pengalaman masing2 kandidat, saya pilih Pak Bambang Brodjonegoro Dan dari awal beliau ini terlibat penuh dlm rancang bangun Dan budgeting ibukota baru ini. Kandidat lain lebih baik tetap Di posisi yg skrg. Apalagi BTP biar tuntas dulu sbg Komut \xf0\x9f\x99\x8f'",1
"b'@Gerindra sy pikir ini hanya alasan akal2an pemerintah saja yg ingin segera membangun ibukota baru sebagai ganti dari reklamasi Jakarta yg di stop gubernur, apalagi ahok bakal di tunjuk sebagai kepala IKB.\njd ada kepentingan cukong di omnibus law ini yg gagal di jkt.'",0
"b'@awannmalam batu loncatan aja om, kan besok jadi gubernur jendral ibukota baru'",0
"b'Karena secara popularitas dan mungkin kinerja, publik nasional belum pernah melihat adanya tokoh Kaltim yang sampai di ""puncak"" itu. Tapi bagaimana jika kita balik?\n\nhttps://t.co/OdWzcTdeJj'",1
b'@bumnbersatu @MIUI Kalau boleh saya berpendapat saya malah menganggap njenengan yg lebih memimpin ibukota baru ketimbang ahok',1
"b'Korlabi: ""Jika Ahok pimpin ibukota baru, diduga kuat ada rahasia Jokowi yang penting dipegang Ahok, sehingga seorang yang sangat membuat gaduh, yang membuat pecah belah bangsa ini terus diposisikan dengan posisi yang tinggi.""\nhttps://t.co/FFcuVUHmbw'",0
b'ibukota baru jadi scale up nya kereta cepat. gak ada dialog.steril dari partisipasi masyarakat. hanya jadi alat dongkrak nilai timbunan landbank pemilik modal: kelompok 1% https://t.co/0TIKOxk0TD',1
"b'Ahok ini memang sudah disapkan cukong2 sipit pimpin ibukota baru, atas maunya cukong tujuanya utk suksesi 2024. bagi taipan2 ahok hrs dan wajib jd presiden,  cc @RamliRizal @AdhieMassardi @msaid_didu @fadlizon @IwanSumule86 https://t.co/CkmU57RyGV'",0
"b'@VIVAcoid Calon Ibukota Baru membutuhkan orang yang berdedikasi tinggi, inovatif,  terbukti berprestasi,  visioner dan amanah. Bukan kader partai yang doyan obral nyinyir, pembenci dan tersohor  nyebelin.'",1
"b'Mungkin sdh Konspirasi busuk! Gimana ceritanya ex napi penista agama jd komisaris pertamina&amp;jd calon pemimpin ibukota baru? Apa mmg segaja ngotot pindah ibukota sbg plan B krn rencana Plan A Ahok jd Presiden gagal, skrng Plan B ahok jd presiden ibukota baru?? https://t.co/beKK4sHAup'",0
b'menimbun investasi di lahan ibukota negara yang baru https://t.co/vQRpAE0tpm',0
b'@Adhek_Byt Ibukota baru di kaltim belum tentu org kaltim mau',0
"b'Update Jatim :  Bupati Banyuwangi Tidak Layak Pimpin Ibukota Baru, Ini Alasannya https://t.co/YFkOwBWwJp #ibukota #banyuwangi #ibukotabaru #azwaranas #bupatibanyuwangi'",0
b'@rmol_id Emangnya jadi bangun ibukota baru? Kereta cepat yang cuma 60T aja mangkrak \xf0\x9f\xa4\xa3\n\n#rezimjkwrampokbumn',0
b'@_doncorleone_78 Bentar lagi proyek ibukota baru juga nih \xf0\x9f\x98\x9c' gloriamadona,1
b'@Art_Fleck_19 @faby_olla14 Harun masikuuuuu....paling cocok pemimpin ibukota baru...\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0
"b'Banyak hal yang lebih urgent drpd urus ibukota baru, kalau cara mengelola negara model kayak gini terus ng akan bertahan lama. Kalaupun ampe habis masa jabatan cuma akan jd beban sangat berat buat rezim selanjutnya. Dia tinggal santai bilang ""Bukan Urusan Saya"" \xf0\x9f\x98\x84 https://t.co/N54Qr7XYyc'",0
"b'Wak wao... kalau pilihanya Ahoak apa semacam sebuah kompensasi untuk pengembang properti disana\n Di Ibukota Baru \nagar ada kepastian Gitu, pengalaman reklamasi teluk Jakarta sih ,\nTpi entahlah ...cmn LBP &amp; Tuhan yg tahu https://t.co/5TrTkixZw4'",0
"b'Wassalam....\n\nDan selamat datang ibukota baru. Jakarta baru. Kalau pun masih Anies yg menjabat, pasti akan lebih kerja keras dgn adanya Pansus ini. \n\nNamun harapan kita, ada sosok baru yg lebih peka terhadap persoalan ibukota tercinta. https://t.co/hC5SqqTDrU'",1
b'Baranusa Menolak Pembangunan Ibukota Baru.. https://t.co/trNB6Z9Ho3',0
b'Jakarta panasnya cuma dikasih 2 hari aja. Banjir menjadi terbiasa. Yang kebanjiran mending pada pindah aja ke calon ibukota baru',1
"b'Cari panggung itu istilah utk org yg blm punya panggung, lha...pak anies kan memang udh punya panggung, gubernur, mengingatkan warganya ya normal toh...\n\nCari panggung itu lebih cocok di s ematkan utk ahok..yg mau cari panggung jd gub ibukota baru https://t.co/4UZeflmJjW'",1
b'Klo buat naekin pamor sobatnya sunan kalijodo yg bakal mimpin tuh ibukota baru mah pantang mundur awokwokwokwokwokwokwok https://t.co/PWNJcUKXUA',1
"b'@Hilmi28 Saya malah dukung pindah ibukota baru siapapun presidennya.\nGak usah sok sokan bisa menyelesaikan banjir lah.. jakarta itu dari dulu dah banjir. Mending ibukota dipindahkan, jadikan hutan kota. Gak mumet gua liatnya enak tentram, insya Allah ngurangin banjir'",1
b'@yusuf_dumdum @aniesbaswedan Pimpinan Ibukota lama vs Ibukota baru @basuki_btp',1
b'@tijabar Ibukota baru full babi n tai.  \xf0\x9f\x90\xb7\xf0\x9f\x92\xa9\xf0\x9f\x90\xb7\xf0\x9f\x92\xa9\xf0\x9f\x90\xb7\xf0\x9f\x92\xa9',0
"b'Lebih penting pindahin ibukota daripada ngurisin rakyat kecil. Emang manfaatnya apa buat yang ngurusin??? Lagipula nanti bisa tunjuk sendiri Kepala Badan Otorita Ibu Kota Baru TANPA PILKADA, jadi gak ada resiko kalah mengenaskan seperti di DKI https://t.co/dCXHemF6KY'",1
"b'Badan Otorita Ibukota Baru ini kalau dipimpin Pak Azwar Anas / Bu Riesma cocok sih. Mumpung masih blm padat penduduk, ditata dl masterplannya sama kandidat tsb bakal ok. Terbukti SBY sama BWI penataannya ok.'",1
b'@liem_id Yg penting ibukota baru harus se wah Dubai n canberra... Bgitu kan jok?',0
b'@Stevaniehuangg Yg penting ibukota baru harus lebih wah dri dubai n canberra... bgitu kan jok?',0
"b'Ruar binasa MANTAN NAPI satu ini, jgn2 sdh dianggap ""NABI"" pulak oleh mereka...PERTAMINA dia! OTORITAS IBUKOTA BARU dia! ini, masalah banjir di jakarta dia lagi! Lha dia sendiri GAGAL ATASI BANJIR ketika menjabat kok! Wktu berduet dg jkw ISTANA BANJIR!?\nhttps://t.co/XL3OJaShoZ'",0
b'@P3nj3l4j4h_id @EdyIlham7 Jamannya dia aja banjir paling parah dipusat \xf0\x9f\xa4\x94\nMau ngebangun opini apalagi wahai calon gubernur ibukota baru?',0
b'Bisa kebayang ga kalau Ibukota jadi pindah... banyak warganya yg spaneng ngamuk-ngamuk saat ditanya SMA-nya dimana?\n\nhttps://t.co/Cqu75IXxSW',0
b'@UtuhWibowo mungkin lagi drama dana investasi proyek itu mau dialihkan ke proyek ibukota baru',0
"b'@tribunnews Enak yaa...\nHabis ditahan\nJadi komut di pertamina\nKalah pilkada jakarta, dibuatin ibukota baru di kaltim\nKazaaaam..!!!\nDia jadi pemimpin di ibukota baru\nGunernur..? Lewatlaaah\nKazaaam..!\nDia jadi pejabat setingkat menteri\nAhok nyari rejeki dibantu negara... gila yaa..? \xf0\x9f\x91\x8e'",0
b'Pemerintah pusat malah bahas ibukota baru \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80 https://t.co/Wi409lXsSz',0
"b'@kompascom Ini presiden Uda stres ya??? Sempat"" nya mikirin ibukota baru, mikirin virus Corona pak,pikirin bahan pokok yg melambung tinggi.'",0
"b'@PrakarsaWilly @Hilmi28 Sukarno gak pernah bilang ibukota mau dipindah, tonton ILC pas prof salim said bilang yg topiknya ibukota baru.'",1
b'@tribunnews Lg mau main pleciden2an ya? Latihan dulu di ibukota baru?',0
b'@JennyJusuf Sy malah berharap Pak @basuki_btp ga pernah datang. Mo ngapain lagi? Sekelas Presiden aja dilawan. Apalagi cm seorang Ahok? Mending beliau fokus sajalah ke Pertamina &amp; fokus menyiapkan detil2 program Badan Otorotita Ibukota Baru. Selamat tinggal DKI lah',1
b'@VIVAcoid udah dibikinin ibukota baru padahal...masi aja di drag ke jkt \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
"b'@__Effendi__ Jangan ributkan yg ecek-ecek, apakah harus seperti ini: \n\xf0\x9f\x91\x89Ganti Presiden!\n\xf0\x9f\x91\x89Bubarkan orang-orang dan kelompok-kelompok yang di belakang presiden!\n\xf0\x9f\x91\x89 Tolak Ibukota baru\n\xf0\x9f\x91\x89 Tolak bailout Jiwasraya\n\xf0\x9f\x91\x89 apa lagi?\nhttps://t.co/bMn9WLtojx'",0
"b'@Hilmi28 Maaf brohh, jan babawa dana ibukota baru, itu utang yang bayarnya bisa ampe tujuh turunan...'",0
"b'@geloraco Masih banyak loh pak @jokowi masyarakat bapak yang hidupnya begini, jangan cuma mainan ibukota baru terus.. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",1
b'@kurawa Yg di pusat lg sibuk ngomongin ibukota baru .. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
b'@MardaniAliSera Orang yg sama yg bikin KA cepat ibukota baru - Bandung. Eh..skrng orng yg sama mau pindahin ibukotanya. Kan dimana urgensi KA tadi?',1
b'Ibukota baru disediakan untuk Ahok? https://t.co/EK6LVLljqG',0
"b'@Hilmi28 1,6T untuk 5Thn nanti bisa ambil untung buat balikin modal+untungnya duit APBD pula...trus kalo 72M buat bayar Buzzer apa untungnya...trus pemindahan ibukota baru kan ga urgent trus kondisi ekonomi jga lgi lesu buat bayar utang aja susah'",1
b'@bayo_edy Mantab!!! Masuk kreteria jadi gubernur ibukota baru',1
b'Ibukota baru masa dipimpin mantan narapidana penista agama ?\n\nAPA KATA DUNIA ! https://t.co/yZfqbKrZX3',0
b'@saincis Yang penting bikin ibukota baru',1
"b'#RezimTutupiCorona \n\nJokowi Masukkan Ahok Bakal Jadi Pemimpin Ibukota Baru, Pengamat: Cari Yang Lain Lah\n\n\xe2\x80\x9cItu akan mengundang perdebatan yang panjang dan tak produktif. Memang nggak ada yang lain?\xe2\x80\x9d ujar Ujang Komarudin\n\n#RezimTutupiCorona\nhttps://t.co/MJsK991V08'",1
"b'@yusuf_dumdum @aniesbaswedan Semoga cepat kena si dumdum, dan di karantina di ibukota baru, biar sekolam'",0
b'@kantayu Ngapain Ahok datang ke DPRD ya. Sudah tenang jadi Komut Pertamina dengan gaji besar. Sebentar lagi merangkap sebagai CEO Ibukota Baru pulak.\n\nhttps://t.co/q1cIBcvwd3',0
b'@wartapoLitik Suruh pada ngungsi aja ke calon ibukota baru biar mereka merasa aman dan sekalian ter-cluster dgn sempurna\xf0\x9f\x98\x8e',1
"b'@PrakarsaWilly @Hilmi28 Pindah ibukota, karna bani kodok n babi sakit hati kalah pilgub jkt. Akhernya dibuatin ibukota baru utk ngahok biar gak mewek. Itupun dibuatin para cukong. Jd nanti itu bkn ibukota indonesia, tp ibukota indocukong, isinya babi2 nista yg sakit hati ngahok gak jd gub jkt \xf0\x9f\xa4\xaa\xf0\x9f\x98\x85\xf0\x9f\x90\xb7\xf0\x9f\x92\xa9\xe2\x98\xa0'",0
"b'@lena_vilian @eko63691 @eko_kuntadhi Selamat menikmati banjir ya, kalo ga mau banjir pindah ada ke ibukota baru, kan sdah disiapkan tuh sama junjunganmu https://t.co/lrKgU5vUqj'",0
b'@NOTASLIMBOY jalurnya kereta dirubah. Bdg ibukota baru Kaltim',1
"b'Pulau2 reklamasi (di teluk jakarta) itu diduga sbg penampung ekslusivitas klpk ttt itu; agar ktk negri sdg krisis mudah (dan tak terlihat) beterbangan selamatkan diri. Dan ktk pulau2 itu terjegal keputusan gubernur, mrk merajuk ke presiden. Dan pembuatan ibukota baru sbg solusi.'",1
"b'@Hilmi28 Pindah ibukota blum ada dananya om, baru mo jual aset dulu.'",0
b'#Ahok Disebut Menjadi Pemimpin #Ibukota Negara Baru; Pengamat Mempertanyakan\xe2\x80\xa6 https://t.co/czR62Y8JbG #BeritaWajo',1
b'@donnypribadi Oon\n.bukan kepala daerah. Tapi ketua pembangunan ibukota baru. Hanya dia yang terbaik kog',1
b'Jika Kebohongan pada publik \ndikumpulkan dan dibentuk garis\nMungkin sudah jadi peta ibukota negara baru',0
b'@elisa_jkt Hilang berita Jiwasraya n Ibukota Baru bablas ditelan virus corona',1
"b'@Hilmi28 Pemindahan ibukota adalah rencana negara yg dimulai diera Sukarno, sesuai dg kebutuhan ruang dan perkembangan wilayah apanya yg salah? Kalau dana APBD dihamburkan buat formula E ditengah tengah penderitaan dan pengorbanan rakyat DKI akibat banjir itu baru luar biasa!'",1
b'@UzeePha smakin tkuak..bkin ibukota baru cuma buat si jamban..?',0
"b'@Hilmi28 Problem is dana utk ibukota baru masih misterius. Ada yg blg dr hasil penjualan sejumlah aset negara di calon ibukota lama, ada yg blg dr berutang lagi kpd investor asing, ada yg blg bukan dr APBN.. blm ada yg blg dr pesugihan sih \xf0\x9f\x98\x82\nMesti sabar punya presiden yg kadang irasional'",0
b'Trus yg jd gubernur ditempat ibukota baru siapa!? https://t.co/vy6ig1bjGc',1
"b'Ahok kalah pilgub DKI.Jabatan sbg kep daerah ibu kota jakarta ""lepas"".Cina gusar.Pres Jokowi akan mmberi pengantinya.Ahok  akan ditunjuk sbg Kep Badan Otorita Ibukota Baru.\n@RamliRizal  \n@karniilyas https://t.co/qg3Z7V2Htz'",0
b'Pemimpin daerah tuh ya begini kayak bp @ganjarpranowo.  Optimis..  Gak medeni..  \nPemimpin Ibukota  harus banyak belajar dr yg di daerah...  Baru bisa punya muka... \n\n#StopPanikLawanCorona https://t.co/gV8xZlSz3x',1
b'@fetih511 @HendarwatiH @tandanVradio @WakSobirin @musniumar Beda kelas bukan tandingan  gub pecatan tukang puisi&amp;retorika lawan  gub korban fitnah   tapi sekarang jadi komut pertamina dan di ajukan jadi gub ibukota baru.. pret pret..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/LoeZ8cRHZQ',0
"b'@MrReady3 @basuki_btp penting kayaknya bang. dugaan saya, ahok masih ada hutang yg mesti diselesaikan akibat reklamasi berhenti. mgkn saja dia perlu selesaikan dgn investasi di ibukota baru itu. hehehe.'",1
b'@galongkucing @nitarose38 Ada gan nih dihutan calon ibukota baru \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x99\x88',1
b'@AyangCakep Tidak begitu sayang. Saya ingin meninggalkan warisan ibukota baru buat generrasi ynag akan datang dan ini proyek tidak boleh gagal dan saya percaya hanya Ahok yang sanggup pegang tugas besar ini',1
b'@Adhek_Byt Kenapa anda demikian benci.nanti Ahok berhasil membangun ibukota baru kau juga bisa datang Selfi begitu pula keluargamu bisa cari duit disini',1
b'@KabogohAkang @Andiretaks @aniesbaswedan Ya dong kata Ruhut Ahok jadi ketua ibukota baru Anies gubernur kampung terbesar',1
"b'@ANDINI_MAHARAN1 @KRMTRoySuryo2 Ya sdh kalau Bpjs tidak mau tanggung nda apa2,asalkan Dana untuk Ibukota baru dihibahkan untuk korban virus Corona itu lbh penting untuk kemanusiaan.'",1
b'@zarazettirazr Persiapan menyambut Ahok di ibukota negara baru...',1
b'@pasopati20201 @mahabaratha2019 @MichelAdamNP @Gobeth2 @Muhamma28339249 @k3rupux @Freedomland3201 @Turbulences13 @minang_parewa01 @SariNovasari @Hendrick671 @hendrick701 @SisiLusipara2 @Andromedha_San @SembodroDewi @pasopati2020 Pohon damar di dalam hutan\nUtk dibikin rumah baru\nGak sadar diambang kebankrutan\nSok2an pindah ibukota baru\n\nNitip tu aja\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#CoronaBukaBorokRezim',0
"b'Minyak dunia Turun,tapi harga BBM nya ke rakyat  gak diturunin,kan ada selisih(keuntungan) berlipat ganda bos,kita tanya? buat apa&amp;buat siapa itu Rp nya?buat bayar hutang/Properti/ibukota Baru atau cawe\xc2\xb2. Sementara Rakyat Miskin bertambah.fact C-19=buruh diPHK, https://t.co/rxbs5a878I'",0
"b'Ni ngapa listrik jadi naik ni, cepet bgt ngisi token, biasanya seminggu ini cuma 5 hari..\n\nSusah si negara diakal2in mulu duitnya, demi ibukota baru.. tolol'",0
b'Wah klo utk kreta jkt-bdg aj cina sdh sadar..nah klo utk mmmbangun ibu kota di kalimantan psti cina sdh kembali pulih ingatannya ya pak. Artinya ibukota baru hanya mimpi dong...\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/T3KvE45q3j',0
"b'@VIVAcoid Tenang bro.. kalo kalah.. aku buat ibukota baru buat kamu..,  jaman edan...'",0
b'@PresidenKopi Stok master tersedia di ibukota baru...',0
b'Wah jadi ibukota baru tuh .... https://t.co/HA0uhs1Iy7',1
"b'@RudyWasono @semestasains Iya, apalagi pohon-pohon yg ditebang buat dibikin ibukota baru..'",0
"b'@Kanseulir Ya iyalah takut mati, ibukota baru blm sempet dinikmatin...'",0
b'@bdgfess Buat apa bayar pajak kalo duitnya di pake buat bangun ibukota baru yg butuh developer dan developernya oligarkinya jkw? Buat bantuin politik balas budi kah? Plus hutan di kalimantan bakalan banyak di ancurin demi buat ibukota baru',0
"b'@ismailfahmi Jangan dishare foto seperti ini, mas. Khawatir ntar nasibnya seperti Feeling Good,  Ranu Manduro, diserbu pengunjung. Hehe.Batal (baca: kalah) dah ibukota baru.'",0
b'Pembangunan kereta cepat jkt-bdg distop. Masih nekat mau lanjut ibukota baru?',0
b'@sagittariane ibukota baru cuman 1 please...',1
b'@sagittariane clue : sebrangnya ibukota baru.',1
b'@zarazettirazr Siap ibukota baru...',1
"b'@Temulaw71417452 @Rarifah2 @_batousai_ Orang udah jadi KOMUT PERTAMINA, NTAR LAGI jadi GUBERNUR ibukota baru, kalo habib JIJIEQ cuma ngumpet, ketahuan cabul nya wakakaka'",0
"b'@venustweets @NitaSellya Iya mbok, dia kandidat kepala otoritas ibukota baru'",1
b'Jangan khawatir tidak dapat Pekerjaan\nNanti di Ibukota Baru ada 3 juta lapangan kerja \nUhuy.. https://t.co/VnqvgyIyxD',1
b'Bagaimana kalo proyek kereta cepat bandung-jakarta dipindah ke bandung-calon ibu kota negara baru? \n\nLaah ngapain ada KA cepat klo jakarta bukan ibukota lagi \xf0\x9f\x98\x81\xf0\x9f\x98\x80 apa yang diharapkan wkwkwkw',0
"b'@Temulaw71417452 @Rarifah2 @_batousai_ Tadi kan UDAH koq di POSTING LAGI wakakak..Ahok mau dijadikan GUBERNUR IBUKOTA BARU..imam besar KAUM KADRUN chatting cabul , ngumpet nggak berani pulang, kacian itil onta wakakak'",0
"b'@rmolbantencom @AdhieMassardi @nahdlatululama @kemenkomarves @RamliRizal @DPR_RI @sandiuno @AgusYudhoyono @jokowi @mohmahfudmd Luhut : ibukota baru harus berjalan , sudah dilindungi uu , kalau bisa amirul 3 periode , kalau amirul mau Kita bikin partai baru modal pinjam 50 trilyun dari rajanya raja mbz , Saya juga mau cabut dari golkar ....'",1
b'@NOTASLIMBOY @mas__piyuuu Gpp yg penting ibukota baru Kya Dubai ya jook',1
b'@sandalista1789 Kandidate sekjen dan calon kepala otoritas ibukota baru',1
"b'ekonomi dunia lagi lesu, banjir di kota2 penting, krisis kepercayaan pada pemerintah, bayangan ibukota baru, dan tanda2 pemerintah lagi menaikkan pendapatan dan memperketat pengeluaran\n\ncoronavirus is the last thing govt wanted to happen right now'",0
"b'@tubirfess Pengennya sih ibukota baru tuh jalanannya per blok gitu, kotak kotak kalo diliat dr atas rapihh, terus trotoarnya lebarrr, banyak iklan iklan led, drpd gedung tinggi mending modelan eropa gitu yg pendek pendek soalnya tengah hutan'",1
b'@tribunnews Gubernur kaltim jadi apa..?\nKlo ibukota baru ahok yg megang',1
b'@tribunnews Ga penting urusin ibukota baru fokus selamatkan nyawa warga negara dari wabah Corona...  Lihat negara laen ratusan trilyun dianggarkan untuk melindungi rakyatnya  ..',0
b'@geloraco pemerintah pusat nggak punya duit. duitnya buat bayar video prakerja sama pindah ibukota',0
b'@vctrkmng Penajam sekalian calon ibukota baru \xf0\x9f\x98\x81',1
